episode,score,max_reward,max_tile 
11310,1276,42.54771461486817,128
11311,1608,44.539765167236325,128
11312,1016,39.12786026000977,128
11313,688,37.44564762115479,64
11314,3364,44.11744232177735,256
11315,1628,40.54883899688721,128
11316,2480,44.533043289184576,256
11317,1560,38.594374656677246,128
11318,1848,44.92893257141114,128
11319,1696,41.310989952087404,128
11320,1456,43.46855487823487,128
11321,1572,41.511649513244635,128
11322,1440,43.2241289138794,128
11323,3080,42.30189189910889,256
11324,1248,42.277499771118165,128
11325,1404,39.05184478759766,128
11326,1196,40.635558509826666,128
11327,3084,50.632923698425294,256
11328,1376,47.55110530853271,128
11329,852,42.3212968826294,128
11330,1408,39.912322235107425,128
11331,2116,39.31910724639893,256
11332,2244,41.85140171051026,256
11333,1920,46.0241159439087,256
11334,2104,41.3376880645752,256
11335,4580,39.987655830383304,512
11336,2724,45.968750190734866,256
11337,580,39.30286445617676,64
11338,1172,38.00095005035401,128
11339,5092,39.2030553817749,512
11340,2216,42.13049240112305,256
11341,672,37.60295791625977,64
11342,1244,39.132294464111325,128
11343,2944,43.612045478820804,256
11344,2152,43.04266681671143,256
11345,2860,47.98416881561279,256
11346,3040,43.502372169494635,256
11347,1284,41.95173320770264,128
11348,1584,39.0145980834961,128
11349,2976,42.43929672241211,256
11350,2536,43.43768997192383,256
11351,2992,48.11597766876221,256
11352,2240,46.348839187622076,256
11353,1284,43.14371547698975,128
11354,2300,46.82478408813476,256
11355,2524,41.874527359008795,256
11356,1492,43.457767486572266,128
11357,2732,40.83979415893555,256
11358,900,48.43974628448487,128
11359,628,39.87242088317871,64
11360,2860,38.82759399414063,256
11361,2512,46.365154647827154,256
11362,1896,42.972491645812994,128
11363,2748,43.147163200378415,256
11364,3120,42.1782304763794,256
11365,1484,40.954712867736816,128
11366,2348,48.47005920410156,256
11367,1924,46.854651641845706,128
11368,1496,39.64278106689453,128
11369,748,44.76215686798096,64
11370,1872,41.002751159667966,256
11371,988,37.73709774017334,128
11372,1144,42.459628677368165,128
11373,2908,49.70116024017334,256
11374,1256,42.21122779846192,128
11375,1892,45.30795726776123,128
11376,3744,48.47364768981934,256
11377,1180,39.046874046325684,128
11378,2284,43.94847469329834,256
11379,1748,44.55875701904297,128
11380,2420,41.807613945007326,256
11381,2924,45.31237716674805,256
11382,476,41.0034107208252,64
11383,1444,39.622051620483404,128
11384,2200,43.56339321136475,256
11385,1276,45.200489616394044,128
11386,1056,44.115253639221194,128
11387,1468,50.892432403564456,128
11388,2556,43.02058753967285,256
11389,2984,45.580509948730466,256
11390,1460,44.8639612197876,128
11391,2720,43.62309169769287,256
11392,604,39.57831497192383,64
11393,1528,44.81417064666748,128
11394,2852,44.52013454437256,256
11395,2360,48.929351043701175,256
11396,2088,41.16808643341065,256
11397,3348,45.70412063598633,256
11398,1244,37.18348770141601,128
11399,1264,40.48508529663086,128
11400,1292,43.52555885314942,128
11401,1200,38.23609199523926,128
11402,3352,38.07439422607422,256
11403,1860,41.38974666595459,128
11404,3020,39.66162948608398,256
11405,5280,44.41685562133789,512
11406,2672,45.147110557556154,256
11407,2180,43.357131004333496,256
11408,1204,40.04678649902344,128
11409,2468,40.0928991317749,256
11410,2900,43.98086147308349,256
11411,2584,44.20722637176514,256
11412,2048,39.69348487854004,256
11413,628,39.38846549987793,64
11414,1136,49.45961437225342,128
11415,2568,44.441578483581544,256
11416,2952,40.42062759399414,256
11417,2680,38.79385776519776,256
11418,2784,39.74975509643555,256
11419,1356,43.90083999633789,128
11420,4072,49.44939823150635,256
11421,2860,45.3766529083252,256
11422,2504,44.680191612243654,256
11423,2780,57.62918033599854,256
11424,1040,47.32458305358887,128
11425,1216,42.03486633300781,128
11426,1340,43.88675651550293,128
11427,944,45.36704654693604,128
11428,1164,43.624847984313966,128
11429,1368,45.18373413085938,128
11430,1432,39.57166576385498,128
11431,2900,41.591972541809085,256
11432,2008,41.69436740875244,256
11433,2768,44.43160953521729,256
11434,3036,40.5168514251709,256
11435,1296,50.4108772277832,128
11436,2952,39.54646663665771,256
11437,2984,39.961178588867185,256
11438,2224,43.36789798736572,256
11439,996,42.27872123718262,128
11440,1500,38.3724292755127,128
11441,2916,43.01856536865235,256
11442,2152,46.8154260635376,256
11443,2712,42.142676544189456,256
11444,1140,40.76593437194825,128
11445,2796,51.627967071533206,256
11446,1368,45.683082580566406,128
11447,2232,38.98524913787842,256
11448,652,45.41239967346192,64
11449,2832,42.77509689331055,256
11450,1152,49.872979164123535,128
11451,2156,41.51603336334229,256
11452,1308,42.94562931060791,128
11453,2876,39.76692123413086,256
11454,4412,44.29020233154297,512
11455,700,43.41790428161622,64
11456,1460,37.813545036315915,128
11457,3428,38.25666065216065,256
11458,1552,41.72013854980469,128
11459,5132,44.30272598266602,512
11460,2820,40.040275192260744,256
11461,2716,40.433479118347165,256
11462,2868,35.85112838745117,256
11463,1248,41.484947967529294,128
11464,2852,43.067382431030275,256
11465,2604,45.38585567474365,256
11466,1304,40.321884346008304,128
11467,2220,43.94176387786865,256
11468,2600,42.87820415496826,256
11469,2884,42.80255565643311,256
11470,3256,43.73304347991943,256
11471,1180,41.79531192779541,128
11472,1244,44.38140621185303,128
11473,1260,42.82831573486328,128
11474,1280,42.965386390686035,128
11475,1748,39.59447898864747,128
11476,1576,49.326687049865725,128
11477,1184,41.646232032775885,128
11478,1484,39.35403060913086,128
11479,2240,41.53232116699219,256
11480,756,46.607162666320804,64
11481,2992,38.77335052490234,256
11482,2864,39.168826293945315,256
11483,2888,41.95261325836182,256
11484,1404,39.643672180175784,128
11485,1168,40.74699382781982,128
11486,2508,45.29795398712159,256
11487,1164,40.081019973754884,128
11488,2900,44.80519886016846,256
11489,2636,44.104580116271975,256
11490,1288,46.807502555847165,128
11491,1840,41.32549629211426,128
11492,712,37.362967872619635,64
11493,1248,42.31904697418213,128
11494,1344,43.559806442260744,128
11495,1228,40.61432323455811,128
11496,2360,52.3597490310669,256
11497,2904,40.4519567489624,256
11498,2848,42.93882427215576,256
11499,1928,41.2429723739624,256
11500,3084,50.47802772521973,256
11501,3340,45.93958988189698,256
11502,1248,42.303940773010254,128
11503,5476,43.45291938781739,512
11504,2560,44.42711563110352,256
11505,1904,43.3735013961792,128
11506,2824,45.03537311553956,256
11507,1168,43.692932319641116,128
11508,3076,50.49973239898682,256
11509,2612,38.60396595001221,256
11510,1416,45.66399726867676,128
11511,640,38.231377601623535,64
11512,2752,46.43765163421631,256
11513,1228,43.54458274841309,128
11514,1320,41.875705528259275,128
11515,2216,46.75083980560303,256
11516,1160,45.19279403686524,128
11517,2908,48.427033233642575,256
11518,2072,38.56780319213867,256
11519,2556,41.089420318603516,256
11520,2876,48.67866935729981,256
11521,2216,49.06798458099365,256
11522,2764,43.66630878448487,256
11523,4452,42.35603837966919,512
11524,1212,39.53407287597656,128
11525,2736,44.74876747131348,256
11526,2884,42.78006649017334,256
11527,1856,46.25030937194825,128
11528,3096,41.06360626220703,256
11529,984,37.714660835266116,128
11530,1032,48.04711971282959,128
11531,1316,39.294617652893066,128
11532,2136,38.68222026824951,256
11533,2196,44.89664554595947,256
11534,2784,45.50954532623291,256
11535,1276,45.332580375671384,128
11536,2628,40.54429244995117,256
11537,1664,51.17835674285889,128
11538,2236,42.54865951538086,256
11539,1268,44.03886814117432,128
11540,1296,39.741676330566406,128
11541,2800,42.94487400054932,256
11542,1096,43.344306564331056,128
11543,764,43.61088237762451,64
11544,2852,41.28963165283203,256
11545,2792,40.0375898361206,256
11546,2664,45.33247013092041,256
11547,2764,44.29928569793701,256
11548,2636,44.908622360229494,256
11549,2192,42.99650249481201,256
11550,2804,42.737843132019044,256
11551,2904,42.7197229385376,256
11552,1304,43.13182430267334,128
11553,2868,45.82444820404053,256
11554,2868,47.21147956848145,256
11555,2132,43.49639129638672,256
11556,2772,40.83981227874756,256
11557,1168,43.40595970153809,128
11558,2192,49.97173652648926,256
11559,2796,40.393642616271975,256
11560,1020,37.151844406127935,128
11561,1432,43.28315696716309,128
11562,1504,39.19754753112793,128
11563,2268,40.37086563110351,256
11564,1792,42.23900966644287,128
11565,1040,42.46912460327148,128
11566,992,53.56669254302979,64
11567,2172,40.725890541076666,256
11568,1336,41.94412250518799,128
11569,4968,38.4580795288086,512
11570,1324,42.596278572082525,128
11571,808,43.617981910705566,64
11572,484,40.448245239257815,32
11573,1648,49.8960376739502,128
11574,1264,41.55992088317871,128
11575,2160,42.054724884033206,256
11576,1984,46.290680694580075,256
11577,1672,43.038124084472656,128
11578,1284,47.29289588928223,128
11579,2976,53.20642929077148,256
11580,2868,45.81817989349365,256
11581,2836,46.80999069213867,256
11582,2236,45.944786643981935,256
11583,2912,45.21340847015381,256
11584,1296,44.67845516204834,128
11585,3904,41.69792938232422,256
11586,2224,50.18536796569825,256
11587,2576,42.1969554901123,256
11588,1212,44.75144519805909,128
11589,740,40.64505043029786,64
11590,2096,40.75932292938232,256
11591,1276,39.57589054107666,128
11592,1316,41.66202869415284,128
11593,2876,41.77604598999024,256
11594,1280,43.00934619903565,128
11595,1512,46.34434909820557,128
11596,3088,61.547203063964844,256
11597,4700,41.38544044494629,512
11598,2736,51.89361228942872,256
11599,3160,50.30451927185059,256
11600,2936,41.366790771484375,256
11601,2776,47.20534458160401,256
11602,2676,43.66559658050537,256
11603,1520,44.9064863204956,128
11604,3028,42.823307037353516,256
11605,2960,38.25213260650635,256
11606,1284,43.85634708404541,128
11607,1324,43.78788661956787,128
11608,2752,50.05490913391114,256
11609,2616,45.858099937438965,256
11610,3188,45.27262191772461,256
11611,2300,41.8896785736084,256
11612,2628,43.10484237670899,256
11613,4624,41.74536933898926,512
11614,1196,42.73731918334961,128
11615,2888,43.08636798858643,256
11616,2680,47.28092288970947,256
11617,1316,48.88259067535401,128
11618,888,44.5186164855957,64
11619,2292,42.38269367218018,256
11620,2828,39.86491432189942,256
11621,4856,41.28185358047485,512
11622,2240,40.87142162322998,256
11623,2160,40.54304428100586,256
11624,2244,43.51203079223633,256
11625,3440,41.490414237976076,256
11626,3560,39.97297306060791,256
11627,2040,40.88137416839599,256
11628,1468,45.65618057250977,128
11629,2912,42.66806888580322,256
11630,1856,40.716792297363284,128
11631,1588,42.6055570602417,128
11632,2920,52.47479248046875,256
11633,2852,43.52642116546631,256
11634,4624,44.72282333374024,512
11635,1280,43.51480941772461,128
11636,2752,42.2253833770752,256
11637,1292,47.615662574768066,128
11638,2220,41.81993007659912,256
11639,3012,44.48509197235107,256
11640,1728,38.22011489868164,128
11641,1264,43.434623908996585,128
11642,2784,41.88163757324219,256
11643,5916,38.80935611724854,512
11644,4920,40.07109069824219,512
11645,4980,41.219257545471194,512
11646,2832,43.54167919158935,256
11647,2824,39.4918327331543,256
11648,3160,46.526606750488284,256
11649,1436,49.436950111389166,128
11650,2212,41.359107971191406,256
11651,2984,51.18563003540039,256
11652,4284,39.475418472290045,512
11653,1140,45.49408302307129,128
11654,4864,36.71119689941406,512
11655,2800,46.43480224609375,256
11656,2860,56.698603820800784,256
11657,2660,38.42897109985351,256
11658,2700,48.90383090972901,256
11659,2548,40.279982566833496,256
11660,2140,46.6755672454834,256
11661,1440,47.180209922790525,128
11662,1160,40.84410018920899,128
11663,2812,59.028850936889654,256
11664,1464,47.81772232055664,128
11665,1788,44.83048210144043,128
11666,1020,49.265640640258795,128
11667,992,49.88388042449951,128
11668,1320,45.53569030761719,128
11669,2024,43.01464405059815,256
11670,2880,43.370814895629884,256
11671,1288,44.98794460296631,128
11672,2876,42.089053344726565,256
11673,1192,44.21305027008057,128
11674,2568,38.77932834625244,256
11675,2808,42.0073169708252,256
11676,972,43.73966255187989,128
11677,3448,40.64060535430909,256
11678,1292,43.33340854644776,128
11679,1268,41.388747215270996,128
11680,3188,41.99158935546875,256
11681,1224,41.846061897277835,128
11682,2420,42.79146499633789,256
11683,2928,50.33273696899414,256
11684,2948,49.97734889984131,256
11685,1276,41.17813510894776,128
11686,2272,44.703243255615234,256
11687,3096,44.04914455413818,256
11688,2552,43.07268562316895,256
11689,2584,42.90340232849121,256
11690,1536,40.04420127868653,128
11691,2168,49.99377040863037,256
11692,2208,43.00354404449463,256
11693,1352,52.69501419067383,128
11694,964,41.985313796997076,64
11695,1136,49.128543090820315,128
11696,1288,42.117438888549806,128
11697,1268,41.72592639923096,128
11698,1852,44.13574142456055,128
11699,2816,40.98078594207764,256
11700,1948,51.24411430358887,256
11701,2944,38.18289852142334,256
11702,2144,45.64451656341553,256
11703,2624,45.33338470458985,256
11704,556,37.2435188293457,64
11705,1628,42.47859268188476,128
11706,584,38.891178894042966,64
11707,1268,41.60868148803711,128
11708,1412,41.34966259002685,128
11709,984,42.43812580108643,128
11710,2452,44.02198028564453,256
11711,2360,40.98631362915039,256
11712,1564,45.04366207122803,128
11713,2900,37.47994537353516,256
11714,5008,43.00954856872559,512
11715,3164,41.016079139709475,256
11716,3232,45.66516456604004,256
11717,2520,38.63019962310791,256
11718,1192,40.81629638671875,128
11719,2964,36.929382133483884,256
11720,4412,46.29336948394776,512
11721,2204,61.213829421997076,256
11722,1200,46.56238956451416,128
11723,1248,40.322769737243654,128
11724,1224,40.36898460388184,128
11725,1632,44.883518028259275,128
11726,1464,41.35639190673828,128
11727,1268,39.818759536743165,128
11728,1272,46.708625411987306,128
11729,2304,49.825367355346685,256
11730,2796,43.66855163574219,256
11731,580,42.73496150970459,64
11732,1900,37.71766738891601,128
11733,1416,42.80382080078125,128
11734,2148,45.35354557037354,256
11735,1396,45.065460777282716,128
11736,5104,40.015444374084474,512
11737,2324,46.39377689361572,256
11738,2808,40.48210945129395,256
11739,2120,41.05046424865723,256
11740,2956,45.96984920501709,256
11741,1276,42.95476531982422,128
11742,3468,40.41746158599854,256
11743,1116,55.42981662750245,128
11744,556,44.81565780639649,64
11745,1420,44.50630931854248,128
11746,2364,46.33646717071534,256
11747,1340,42.7674337387085,128
11748,2444,49.08756294250489,256
11749,2988,41.53578891754151,256
11750,1496,41.507842254638675,128
11751,2320,48.428848075866696,256
11752,1252,44.79175910949707,128
11753,4932,42.417262458801275,512
11754,824,44.01627025604248,64
11755,2224,38.67309494018555,256
11756,1332,43.359009742736816,128
11757,1176,38.6452133178711,128
11758,2532,42.46924533843995,256
11759,2176,48.72866077423096,256
11760,1272,37.31337394714356,128
11761,2164,41.89170055389404,256
11762,1284,43.084378242492676,128
11763,2468,42.532837867736816,256
11764,2400,41.71974639892578,256
11765,2744,42.243248558044435,256
11766,1016,43.52810688018799,128
11767,3040,49.593600845336915,256
11768,4972,44.8015214920044,512
11769,2972,43.28141326904297,256
11770,2196,44.491604042053225,256
11771,2228,39.098656082153326,256
11772,4996,45.18173542022706,512
11773,1148,42.58164558410645,128
11774,2772,40.24202404022217,256
11775,2332,36.73333034515381,256
11776,2332,43.902713775634766,256
11777,1256,39.36386566162109,128
11778,2704,41.82036170959473,256
11779,2652,47.41870040893555,256
11780,1172,46.15183563232422,128
11781,1600,41.33970260620117,128
11782,1452,38.29339637756348,128
11783,2756,44.64853000640869,256
11784,1272,41.030495262146,128
11785,1280,40.844394493103025,128
11786,600,36.87349643707276,64
11787,2868,46.414547538757326,256
11788,1172,40.79011878967285,128
11789,2548,39.85495433807373,256
11790,2884,44.56746616363526,256
11791,2548,45.98437538146973,256
11792,1296,41.68464603424073,128
11793,1392,43.585284614562994,128
11794,1080,46.828800964355466,128
11795,2700,40.54854602813721,256
11796,2832,39.91653060913086,256
11797,828,45.005000305175784,64
11798,2896,40.6729658126831,256
11799,1648,40.015849876403806,128
11800,2556,43.73706398010254,256
11801,2192,41.51597175598145,256
11802,2148,41.675468635559085,256
11803,988,42.282936668396,128
11804,1588,44.829795837402344,128
11805,1520,46.36805286407471,128
11806,1452,46.22683696746826,128
11807,4112,42.933918190002444,256
11808,3248,40.701191139221194,256
11809,2660,44.76419162750244,256
11810,1516,44.59659957885742,128
11811,2536,44.76250038146973,256
11812,916,38.368954277038576,128
11813,1268,42.033908653259275,128
11814,1804,45.12051410675049,128
11815,2828,42.05067367553711,256
11816,5052,47.786384201049806,512
11817,1460,41.72869453430176,128
11818,2212,44.45174083709717,256
11819,2824,42.763565444946295,256
11820,1172,41.820072555542,128
11821,3144,40.477783393859866,256
11822,1468,41.03197898864747,128
11823,1280,40.74032611846924,128
11824,1200,40.2610387802124,128
11825,2832,38.68615016937256,256
11826,1348,43.436523056030275,128
11827,3212,38.7817741394043,256
11828,2416,63.13353652954102,256
11829,1328,40.45125942230224,128
11830,1816,40.54145736694336,256
11831,316,44.7027572631836,32
11832,2484,39.54322214126587,256
11833,1876,43.60652885437012,128
11834,2736,45.72373542785645,256
11835,5176,48.32368774414063,512
11836,1708,38.869079780578616,128
11837,2912,43.53434295654297,256
11838,2816,42.470119667053225,256
11839,2260,40.849632835388185,256
11840,1300,42.148399353027344,128
11841,1044,41.68511257171631,128
11842,1684,39.39154109954834,128
11843,2696,37.30170116424561,256
11844,1320,42.17822322845459,128
11845,1032,40.584087181091306,64
11846,4648,47.581725883483884,512
11847,4964,42.1478988647461,512
11848,2760,40.00688571929932,256
11849,1532,42.88137226104736,128
11850,2248,41.58890590667725,256
11851,1288,39.29572696685791,128
11852,2304,43.45293025970459,256
11853,2688,41.37041397094727,256
11854,2260,41.35523529052735,256
11855,5004,42.23825778961182,512
11856,1404,47.396400451660156,128
11857,1112,43.43617992401123,128
11858,1352,47.87784538269043,128
11859,1328,41.709347534179685,128
11860,2940,42.01455593109131,256
11861,2880,39.77224674224854,256
11862,1776,41.04739398956299,128
11863,1204,38.99543685913086,128
11864,1428,55.267524337768556,128
11865,1440,37.97031345367432,128
11866,2168,40.43668441772461,128
11867,3452,41.17669677734375,256
11868,2820,42.59094944000245,256
11869,2944,64.34938125610353,256
11870,2100,43.05478744506836,256
11871,2060,38.60792541503906,128
11872,4988,51.72041320800781,512
11873,844,45.40560169219971,64
11874,2924,42.69705638885498,256
11875,1204,43.85570163726807,128
11876,1076,42.650756645202634,128
11877,2248,52.29234008789062,256
11878,740,41.299252128601076,64
11879,2688,45.13875122070313,256
11880,1248,45.12135772705078,128
11881,2076,44.416823387145996,256
11882,2636,41.13681125640869,256
11883,1152,46.74791412353515,128
11884,3208,41.45623378753662,256
11885,4920,42.37971572875976,512
11886,1292,45.59974746704101,128
11887,1236,41.079886817932135,128
11888,3324,43.0342477798462,256
11889,2272,42.1541748046875,256
11890,2236,39.70578098297119,256
11891,1360,39.32702198028565,128
11892,2548,43.20961723327637,256
11893,2408,42.4129566192627,256
11894,1208,46.07520751953125,128
11895,1940,40.619400596618654,256
11896,3084,37.62765541076661,256
11897,2800,45.4225419998169,256
11898,2156,46.08027648925781,256
11899,1492,43.781544303894044,128
11900,1348,48.91523323059082,128
11901,2488,43.42139511108398,256
11902,1060,45.28894443511963,128
11903,2644,41.89242515563965,256
11904,2588,46.207840347290045,256
11905,1724,39.01166553497315,128
11906,2528,37.101379585266116,256
11907,1008,40.60700283050537,128
11908,3028,41.833243942260744,256
11909,2700,38.27303695678711,256
11910,1164,45.733839988708496,128
11911,2868,41.68661041259766,256
11912,1520,46.74637279510498,128
11913,2224,53.56853561401367,256
11914,2412,39.502013587951666,256
11915,2216,47.234161949157716,256
11916,4288,43.18986549377442,512
11917,2184,39.865288734436035,256
11918,2904,42.4338342666626,256
11919,1096,42.91949882507325,128
11920,2412,38.280517578125,256
11921,1428,48.078053092956544,128
11922,4524,44.91837120056152,512
11923,2656,38.09184226989746,256
11924,2304,47.153327751159665,256
11925,3744,38.72114944458008,256
11926,2752,40.610652923583984,256
11927,2420,45.40706729888916,256
11928,1212,42.983955001831056,128
11929,1284,41.769779586792,128
11930,2604,47.993702316284185,256
11931,3648,43.517718696594244,256
11932,1236,38.3392297744751,128
11933,1220,44.09729804992676,128
11934,2528,41.78898944854737,256
11935,2192,38.60230712890625,256
11936,2832,39.80873775482178,256
11937,1352,47.855282402038576,128
11938,1932,45.76528129577637,128
11939,2188,45.242770957946775,256
11940,2756,40.82727890014648,256
11941,2912,40.824420356750494,256
11942,2496,44.4032548904419,256
11943,628,38.81463623046875,64
11944,2900,46.07926998138428,256
11945,2220,45.0973014831543,256
11946,2176,49.43278865814209,256
11947,2112,46.4237756729126,256
11948,2548,41.646606254577634,256
11949,800,42.13621883392334,64
11950,4364,69.45621528625489,512
11951,1276,52.0590015411377,128
11952,2848,43.6276741027832,256
11953,2724,38.96637744903565,256
11954,2768,41.89166259765625,256
11955,2268,39.66320381164551,256
11956,1960,45.57825870513916,128
11957,1088,41.27060661315918,128
11958,2516,40.144290924072266,256
11959,1556,42.84867477416992,128
11960,3020,40.505195236206056,256
11961,1056,41.11497821807862,128
11962,1028,42.016044807434085,128
11963,1216,45.89243717193604,128
11964,2944,44.01476707458497,256
11965,1880,46.55472469329834,128
11966,1884,40.366431427001956,256
11967,1012,43.978878784179685,128
11968,2760,45.1751672744751,256
11969,2508,46.86146183013916,256
11970,1388,42.562401580810544,128
11971,2880,43.3818660736084,256
11972,1596,47.5031665802002,128
11973,2936,48.95978908538818,256
11974,5896,41.239539337158206,512
11975,2252,54.47376937866211,256
11976,1244,41.6153060913086,128
11977,2180,40.58883972167969,256
11978,3004,46.62706317901612,256
11979,4072,49.513836288452154,512
11980,1356,40.71015892028809,128
11981,1240,43.23696937561036,128
11982,348,39.150687789916994,32
11983,1400,42.22267818450928,128
11984,1296,43.2069393157959,128
11985,2888,47.47383575439453,256
11986,1176,40.921322441101076,128
11987,1480,49.1756778717041,128
11988,1380,51.83412876129151,128
11989,3052,50.61141929626465,256
11990,4900,42.430809593200685,512
11991,1416,42.13437747955322,128
11992,2540,43.784840202331544,256
11993,1496,40.446465492248535,128
11994,2404,39.411862182617185,256
11995,528,40.22859268188476,64
11996,672,41.7534860610962,64
11997,1904,41.93103466033936,256
11998,1860,39.70809192657471,128
11999,1384,41.78201599121094,128
12000,2808,42.67755565643311,256
12001,1140,42.69835567474365,128
12002,2572,42.15438804626465,256
12003,2244,40.79104938507081,256
12004,1372,43.00336494445801,128
12005,2188,38.682762145996094,256
12006,1436,44.20732936859131,128
12007,4640,52.44360790252686,512
12008,1320,39.88017597198487,128
12009,3496,39.96214351654053,256
12010,1340,48.79365882873535,128
12011,736,38.56987056732178,64
12012,1276,46.22592105865479,128
12013,2876,41.50713386535645,256
12014,2720,42.02432975769043,256
12015,2524,39.14435596466065,256
12016,4580,42.79569025039673,512
12017,2116,43.19311084747315,256
12018,1268,44.614291763305665,128
12019,2724,42.85014724731445,256
12020,1264,43.51834430694581,128
12021,2144,46.32901706695557,256
12022,2288,45.024596786499025,256
12023,2748,45.470890808105466,256
12024,2720,48.17388191223145,256
12025,2276,45.25532207489014,256
12026,5084,43.73702983856201,512
12027,2616,44.006293869018556,256
12028,2648,42.204071807861325,256
12029,1536,43.94984092712403,128
12030,2696,45.515381813049316,256
12031,1460,43.93391799926758,128
12032,2700,42.29607315063477,256
12033,2548,44.253264617919925,256
12034,2312,42.864487648010254,256
12035,1208,41.67462997436523,128
12036,4224,43.525669956207274,512
12037,1528,41.68893051147461,128
12038,1704,40.53026504516602,128
12039,1384,38.37263145446778,128
12040,2624,48.492839622497556,256
12041,2864,43.91811065673828,256
12042,1244,38.72883605957031,128
12043,1884,49.725800323486325,128
12044,2796,44.18448581695557,256
12045,2820,46.69599494934082,256
12046,3012,47.11678409576416,256
12047,1904,44.08589839935303,128
12048,1556,44.20937290191651,128
12049,3068,43.1061939239502,256
12050,2704,44.473957252502444,256
12051,792,42.16803035736084,64
12052,2076,38.99351263046265,256
12053,1120,45.786254501342775,128
12054,3252,41.81028785705567,256
12055,1396,48.872626876831056,128
12056,2944,42.159996414184576,256
12057,3148,42.78952007293701,256
12058,2368,43.8561408996582,256
12059,508,42.412456321716306,64
12060,2180,41.94773826599121,256
12061,2228,42.56961460113526,256
12062,1624,41.5117109298706,128
12063,2708,44.05192184448242,256
12064,1028,42.471992111206056,128
12065,1952,42.93809967041015,256
12066,2272,42.42079887390137,256
12067,1300,40.881588745117185,128
12068,2624,40.584655952453616,256
12069,2512,45.00276145935059,256
12070,2612,40.31391201019287,256
12071,2716,45.36314392089844,256
12072,660,38.65966396331787,64
12073,4272,42.25570774078369,512
12074,5028,42.95363216400146,512
12075,1148,42.51763572692872,128
12076,2348,53.05020866394043,256
12077,5008,43.43230037689209,512
12078,612,42.59859142303467,64
12079,1664,42.90317478179932,128
12080,1180,45.77458152770996,128
12081,1844,38.585686683654785,128
12082,2864,41.34102172851563,256
12083,3468,40.68440952301026,256
12084,2264,42.45612697601318,256
12085,1936,47.396071434020996,128
12086,1736,42.424125289916994,128
12087,6120,46.703383445739746,512
12088,2528,44.24867630004883,256
12089,2748,42.2693395614624,256
12090,2120,38.97993144989014,128
12091,2816,45.49917201995849,256
12092,1876,38.99941997528076,128
12093,2312,52.38408660888672,256
12094,1224,43.74373931884766,128
12095,1284,43.16478271484375,128
12096,1856,40.388060951232916,128
12097,1300,43.91412677764893,128
12098,2040,40.24694557189942,256
12099,2812,44.06985931396484,256
12100,1400,41.022526550292966,128
12101,1564,42.88753890991211,128
12102,628,40.37550430297851,64
12103,1308,42.430355644226076,128
12104,764,41.232692337036134,64
12105,3008,45.78412227630615,256
12106,2716,46.12018661499023,256
12107,2644,40.37070140838623,256
12108,2392,46.172931861877444,256
12109,4768,43.43537902832031,512
12110,2764,39.640179061889654,256
12111,2560,41.439246368408206,256
12112,2856,38.85842037200928,256
12113,2488,41.22242736816406,256
12114,1160,43.47626152038575,128
12115,2384,56.50378475189209,256
12116,2496,42.611968231201175,256
12117,1056,40.67302761077881,128
12118,2832,40.79854259490967,256
12119,3120,43.71513290405274,256
12120,2128,42.23627033233643,256
12121,4340,41.24319896697998,512
12122,2444,46.27219028472901,256
12123,1364,42.42136821746826,128
12124,4392,46.579761886596685,512
12125,1632,42.22066154479981,128
12126,1860,42.39215488433838,256
12127,2332,42.570431518554685,256
12128,3140,42.333045959472656,256
12129,2972,43.3919864654541,256
12130,5148,40.88558940887451,512
12131,2924,40.76675319671631,256
12132,3036,40.406424903869635,256
12133,1520,44.77482566833496,128
12134,2060,47.37563285827637,256
12135,2164,46.93546981811524,256
12136,5760,40.04738712310791,512
12137,1980,42.690246009826666,256
12138,2972,37.889751815795904,256
12139,1908,39.98316230773926,256
12140,2832,42.4455488204956,256
12141,2800,40.80495395660401,256
12142,1200,43.54795475006104,128
12143,1332,47.96401958465576,128
12144,2788,41.08035297393799,256
12145,2156,44.74557456970215,256
12146,1868,46.41002712249756,128
12147,1340,41.88455219268799,128
12148,2260,50.98694705963135,256
12149,1620,44.23615283966065,128
12150,1460,43.03763980865479,128
12151,5688,47.42434673309326,512
12152,3140,46.31967487335206,256
12153,1332,42.10112380981445,128
12154,4964,42.29568138122559,512
12155,2388,44.329361343383795,256
12156,1292,44.38714199066162,128
12157,1084,40.72365894317627,128
12158,2852,39.175101661682135,256
12159,1416,40.46389713287354,128
12160,2404,40.870659065246585,256
12161,1216,50.35014686584473,128
12162,2604,47.872966575622556,256
12163,4208,43.07969665527344,256
12164,1816,46.95236301422119,128
12165,2388,40.8111536026001,256
12166,2804,50.66896724700928,256
12167,1440,44.35755500793457,128
12168,1456,56.013920593261716,128
12169,2880,44.7080602645874,256
12170,2096,41.63011569976807,256
12171,1280,37.376235008239746,128
12172,2416,47.66922817230225,256
12173,2596,41.14143371582031,256
12174,912,45.0267110824585,128
12175,4848,40.7966402053833,512
12176,2920,38.78277931213379,256
12177,1200,46.502459907531744,128
12178,2388,44.623656845092775,256
12179,1972,45.8360092163086,256
12180,616,40.692336845397946,64
12181,1248,47.68704643249512,128
12182,4296,37.3339319229126,512
12183,1144,40.418755531311035,128
12184,1892,39.83030757904053,256
12185,1336,42.97930545806885,128
12186,2896,45.538673400878906,256
