idx,episode,loss,mean_abs_error
63,26273,0.7694642543792725,0.2747955918312073
64,26307,0.752635657787323,0.2674063742160797
65,26343,0.7071457505226135,0.2683437168598175
66,26379,0.7472113370895386,0.27468785643577576
67,26413,0.7415096163749695,0.27269989252090454
68,26449,0.7357553839683533,0.2667374610900879
69,26482,0.7709758877754211,0.26598191261291504
70,26515,0.7199602723121643,0.26575055718421936
71,26550,0.7295579314231873,0.2649763524532318
72,26581,0.6970379948616028,0.2628880739212036
73,26616,0.7540482878684998,0.2717195749282837
74,26649,0.7530965209007263,0.27407073974609375
75,26683,0.7173140645027161,0.2702845633029938
76,26722,0.7118095755577087,0.2674364745616913
77,26757,0.7176281809806824,0.2712113559246063
78,26790,0.8196837306022644,0.28105565905570984
79,26824,0.7329657673835754,0.2683303952217102
80,26860,0.8387859463691711,0.2799975872039795
81,26896,0.73736572265625,0.27705127000808716
82,26931,0.6767472624778748,0.26330089569091797
83,26968,0.6984328627586365,0.2663056254386902
84,27009,0.7242224812507629,0.26988887786865234
85,27047,0.7010712623596191,0.26350563764572144
86,27088,0.6909916996955872,0.2714293301105499
87,27121,0.7269608378410339,0.26848894357681274
88,27156,0.7513708472251892,0.26480361819267273
89,27194,0.7023018598556519,0.26635807752609253
90,27227,0.6905199289321899,0.2570522129535675
91,27261,0.7298880815505981,0.26158174872398376
